date_april,date_august,date_july,date_june,date_may,date_october,date_september,plant-stand_lt-normal,plant-stand_normal,precip_gt-norm,precip_lt-norm,precip_norm,temp_gt-norm,temp_lt-norm,temp_norm,hail_no,hail_yes,crop-hist_diff-lst-year,crop-hist_same-lst-sev-yrs,crop-hist_same-lst-two-yrs,crop-hist_same-lst-yr,area-damaged_low-areas,area-damaged_scattered,area-damaged_upper-areas,area-damaged_whole-field,severity_minor,severity_pot-severe,severity_severe,seed-tmt_fungicide,seed-tmt_none,seed-tmt_other,germination_80-89,germination_90-100,germination_lt-80,plant-growth_abnorm,plant-growth_norm,leaves_abnorm,leaves_norm,leafspots-halo_absent,leafspots-halo_no-yellow-halos,leafspots-halo_yellow-halos,leafspots-marg_dna,leafspots-marg_no-w-s-marg,leafspots-marg_w-s-marg,leafspot-size_dna,leafspot-size_gt-1/8,leafspot-size_lt-1/8,leaf-shread_absent,leaf-shread_present,leaf-malf_absent,leaf-malf_present,leaf-mild_absent,leaf-mild_lower-surf,leaf-mild_upper-surf,stem_abnorm,stem_norm,lodging_no,lodging_yes,stem-cankers_above-sec-nde,stem-cankers_above-soil,stem-cankers_absent,stem-cankers_below-soil,canker-lesion_brown,canker-lesion_dk-brown-blk,canker-lesion_dna,canker-lesion_tan,fruiting-bodies_absent,fruiting-bodies_present,external-decay_absent,external-decay_firm-and-dry,external-decay_watery,mycelium_absent,mycelium_present,int-discolor_black,int-discolor_brown,int-discolor_none,sclerotia_absent,sclerotia_present,fruit-pods_diseased,fruit-pods_dna,fruit-pods_few-present,fruit-pods_norm,fruit-spots_absent,fruit-spots_brown-w/blk-specks,fruit-spots_colored,fruit-spots_dna,seed_abnorm,seed_norm,mold-growth_absent,mold-growth_present,seed-discolor_absent,seed-discolor_present,seed-size_lt-norm,seed-size_norm,shriveling_absent,shriveling_present,roots_galls-cysts,roots_norm,roots_rotted
False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True
False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True
False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False
False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True
False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True
False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False
False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False
